"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00044405","2015-05-02","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  333",",,7","  139",",,7",,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-03","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  322",",,7","  122",",,7",,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-04","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  300",",,7","  100",",,7",,,,,"  183",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-05","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  272",",,7","   78",",,7",,,,,"  172",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-06","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  278",",,7","   83",",,7",,,,,"  150",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-07","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  261",",,7","   89",",,7",,,,,"  122",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-08","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  200",",,7","  100",",,7",,,,,"  128",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-09","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  161",",,7","  128",",,7",,,,,"  139",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-10","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  233",",,7","  139",",,7",,,,,"  161",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-11","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  278",",,7","  106",",,7",,,,,"  189",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-12","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  294",",,7","  133",",,7",,,,,"  206",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-13","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  278",",,7","  139",",,7",,,,,"  167",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-14","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  256",",,7","  111",",,7",,,,,"  161",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-15","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  200",",,7","  100",",,7",,,,,"  117",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-16","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  172",",,7","   89",",,7",,,,,"  133",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-17","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  228",",,7","  100",",,7",,,,,"  144",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-18","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  250",",,7","  122",",,7",,,,,"  150",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-19","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  256",",,7","   94",",,7",,,,,"  156",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-20","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  261",",,7","  117",",,7",,,,,"  200",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-21","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  267",",,7","  139",",,7",,,,,"  172",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-22","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  267",",,7","  111",",,7",,,,,"  128",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-23","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  211",",,7","  100",",,7",,,,,"  156",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-24","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  261",",,7","  106",",,7",,,,,"  178",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-25","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  278",",,7","  133",",,7",,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-26","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  300",",,7","  156",",,7",,,,,"  206",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-27","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  300",",,7","  150",",,7",,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-28","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  317",",,7","  161",",,7",,,,,"  206",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-29","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  339",",,7","  172",",,7",,,,,"  233",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-30","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  350",",,7","  211",",,7",,,,,"  250",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-05-31","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  356",",,7","  167",",,7",,,,,"  206",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-01","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  361",",,7","  172",",,7",,,,,"  233",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-02","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  339",",,7","  133",",,7",,,,,"  183",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-03","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  328",",,7","  133",",,7",,,,,"  183",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-04","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  322",",,7","  128",",,7",,,,,"  178",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-05","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  306",",,7","  128",",,7",,,,,"  183",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-06","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  283",",,7","  133",",,7",,,,,"  189",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-07","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  311",",,7","  172",",,7",,,,,"  228",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-08","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  333",",,7","  200",",,7",,,,,"  256",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-09","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0","T,,7,0730","    0",",,7,","    0",",,7,","  367",",,7","  250",",,7",,,,,"  272",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-10","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    5",",,7,0730","    0",",,7,","    0",",,7,","  311",",,7","  161",",,7",,,,,"  222",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-11","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  322",",,7","  161",",,7",,,,,"  200",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-12","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  333",",,7","  183",",,7",,,,,"  267",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-13","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  367",",,7","  217",",,7",,,,,"  283",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-14","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  389",",,7","  228",",,7",,,,,"  278",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-15","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  394",",,7","  222",",,7",,,,,"  272",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-16","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  389",",,7","  222",",,7",,,,,"  261",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-17","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  394",",,7","  194",",,7",,,,,"  272",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-18","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  406",",,7","  200",",,7",,,,,"  206",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-19","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  367",",,7","  183",",,7",,,,,"  211",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-20","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  411",",,7","  206",",,7",,,,,"  256",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-21","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  417",",,7","  222",",,7",,,,,"  272",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-22","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  400",",,7","  206",",,7",,,,,"  256",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-23","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  400",",,7","  189",",,7",,,,,"  233",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-24","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  389",",,7","  189",",,7",,,,,"  261",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-25","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  400",",,7","  239",",,7",,,,,"  272",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-26","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  406",",,7","  272",",,7",,,,,"  306",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-27","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  394",",,7","  261",",,7",,,,,"  278",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-28","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  400",",,7","  250",",,7",,,,,"  289",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-29","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  361",",,7","  250",",,7",,,,,"  272",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-06-30","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  389",",,7","  267",",,7",,,,,"  317",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-07-01","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","   25",",,7,0730","    0",",,7,","    0",",,7,","  383",",,7","  233",",,7",,,,,"  233",",,7,0730","    0",",,N","    0",",,N",,,"    1",",,7",,,,,,
"USC00044405","2015-07-02","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","   33",",,7,0730","    0",",,7,","    0",",,7,","  317",",,7","  222",",,7",,,,,"  261",",,7,0730",,,,,,,"    1",",,7",,,,,,
"USC00044405","2015-07-03","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  372",",,7","  217",",,7",,,,,"  267",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-07-04","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  378",",,7","  250",",,7",,,,,"  278",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-07-05","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  383",",,7","  244",",,7",,,,,"  294",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-07-06","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  383",",,7","  250",",,7",,,,,"  267",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-07-07","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  372",",,7","  233",",,7",,,,,"  278",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-07-08","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  372",",,7","  178",",,7",,,,,"  239",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-07-09","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  356",",,7","  167",",,7",,,,,"  228",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-07-10","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  306",",,7","  139",",,7",,,,,"  211",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-07-11","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  317",",,7","  156",",,7",,,,,"  206",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-07-12","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  322",",,7","  200",",,7",,,,,"  244",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-07-13","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  350",",,7","  183",",,7",,,,,"  244",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-07-14","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  372",",,7","  183",",,7",,,,,"  250",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-07-15","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  367",",,7","  167",",,7",,,,,"  228",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-07-16","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  361",",,7","  189",",,7",,,,,"  256",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-07-17","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  378",",,7","  233",",,7",,,,,"  261",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-07-18","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  367",",,7","  183",",,7",,,,,"  256",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-07-19","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","  107",",,7,0730","    0",",,7,","    0",",,7,","  283",",,7","  183",",,7",,,,,"  194",",,7,0730",,,,,,,"    1",",,7",,,,,,
"USC00044405","2015-07-20","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","  279",",,7,0730","    0",",,7,","    0",",,7,","  294",",,7","  189",",,7",,,,,"  200",",,7,0730",,,,,,,"    1",",,7",,,,,,
"USC00044405","2015-07-21","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  300",",,7","  194",",,7",,,,,"  239",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-07-22","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  344",",,7","  200",",,7",,,,,"  239",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-07-23","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  328",",,7","  178",",,7",,,,,"  239",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-07-24","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  333",",,7","  178",",,7",,,,,"  233",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-07-25","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  361",",,7","  167",",,7",,,,,"  228",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-07-26","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  367",",,7","  178",",,7",,,,,"  239",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-07-27","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  372",",,7","  172",",,7",,,,,"  244",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-07-28","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  367",",,7","  194",",,7",,,,,"  256",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-07-29","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  378",",,7","  256",",,7",,,,,"  278",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-07-30","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  372",",,7","  256",",,7",,,,,"  278",",,7,0730",,,,,,,"    1",",,7",,,,,,
"USC00044405","2015-07-31","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","   46",",,7,0730","    0",",,7,","    0",",,7,","  350",",,7","  211",",,7",,,,,"  228",",,7,0730",,,,,,,"    1",",,7",,,,,,
"USC00044405","2015-08-01","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  378",",,7","  217",",,7",,,,,"  267",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-02","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  383",",,7","  222",",,7",,,,,"  272",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-03","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  389",",,7","  217",",,7",,,,,"  267",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-04","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  389",",,7","  189",",,7",,,,,"  244",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-05","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  394",",,7","  206",",,7",,,,,"  267",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-06","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,",,,"  406",",,7","  228",",,7",,,,,"  261",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-07","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0","T,,7,0730","    0",",,7,","    0",",,7,","  394",",,7","  222",",,7",,,,,"  250",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-08","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  361",",,7","  161",",,7",,,,,"  206",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-09","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  356",",,7","  167",",,7",,,,,"  250",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-10","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  367",",,7","  211",",,7",,,,,"  256",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-11","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  367",",,7","  178",",,7",,,,,"  250",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-12","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  372",",,7","  239",",,7",,,,,"  256",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-13","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  383",",,7","  250",",,7",,,,,"  272",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-14","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  400",",,7","  250",",,7",,,,,"  294",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-15","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  411",",,7","  256",",,7",,,,,"  278",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-16","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  422",",,7","  239",",,7",,,,,"  294",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-17","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  422",",,7","  239",",,7",,,,,"  294",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-18","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  406",",,7","  189",",,7",,,,,"  267",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-19","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  417",",,7","  211",",,7",,,,,"  261",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-20","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  406",",,7","  217",",,7",,,,,"  261",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-21","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  383",",,7","  239",",,7",,,,,"  267",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-22","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  372",",,7","  217",",,7",,,,,"  256",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-23","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  383",",,7","  217",",,7",,,,,"  244",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-24","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  400",",,7","  228",",,7",,,,,"  261",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-25","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  400",",,7","  244",",,7",,,,,"  261",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-26","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  356",",,7","  261",",,7",,,,,"  272",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-27","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","   41",",,7,0730","    0",",,7,","    0",",,7,","  361",",,7","  222",",,7",,,,,"  256",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-28","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  383",",,7","  239",",,7",,,,,"  272",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-29","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  400",",,7","  261",",,7",,,,,"  294",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2015-08-30","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,","    0",",,7,","  389",",,7","  206",",,7",,,,,"  244",",,7,0730",,,,,,,,,,,,,,
