"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00023130","2010-09-30","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  361",",,W","  200",",,W","   16",",,W",,," 1403",",,W",,,,,"  120",",,W","  150",",,W",,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-10-01","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  350",",,W","  217",",,W","   18",",,W",,," 1553",",,W",,,,,"  150",",,W","  150",",,W",,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-10-02","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,W",,,,,"  322",",,W","  189",",,W","   20",",,W",,," 1619",",,W",,,,,"  160",",,W","  170",",,W",,,"   63",",,W","   72",",,W",,,,,,,"    1",",,W",,,,,,,,,,
"USW00023130","2010-10-03","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  278",",,W","  156",",,W","   20",",,W",,," 1223",",,W",,,,,"  140",",,W","  150",",,W",,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2010-10-04","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,W",,,,,"  183",",,W","  133",",,W","   28",",,W",,," 0927",",,W",,,,,"  160",",,W","  180",",,W",,,"   58",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2010-10-05","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,W",,,,,"  183",",,W","  128",",,W","   34",",,W",,," 1321",",,W",,,,,"  160",",,W","  150",",,W",,,"   63",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2010-10-06","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","   61",",,W",,,,,"  161",",,W","  133",",,W","   16",",,W",,," 1137",",,W",,,,,"  130",",,W","  130",",,W",,,"   72",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2010-10-07","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  222",",,W","  133",",,W","   12",",,W",,," 1558",",,W",,,,,"  230",",,W","  220",",,W",,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-10-08","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  283",",,W","  100",",,W","   11",",,W",,," 1606",",,W",,,,,"  150",",,W","  150",",,W",,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-10-09","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  339",",,W","  122",",,W","    9",",,W",,," 1504",",,W",,,,,"  170",",,W","  160",",,W",,,"   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-10-10","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  361",",,W","  150",",,W","   16",",,W",,," 1315",",,W",,,,,"  350",",,W","  360",",,W",,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-10-11","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  328",",,W","  156",",,W","   16",",,W",,," 1554",",,W",,,,,"  160",",,W","  160",",,W",,,"   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00023130","2010-10-12","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  333",",,W","  156",",,W","    9",",,W",,," 1933",",,W",,,,,"   90",",,W","   90",",,W",,,"   40",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2010-10-13","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  367",",,W","  150",",,W","   10",",,W",,," 1826",",,W",,,,,"  110",",,W","  120",",,W",,,"   40",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2010-10-14","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  289",",,W","  150",",,W","   17",",,W",,," 1412",",,W",,,,,"  130",",,W","  140",",,W",,,"   63",",,W","   72",",,W",,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,
"USW00023130","2010-10-15","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  239",",,W","  156",",,W","   17",",,W",,," 1628",",,W",,,,,"  160",",,W","  170",",,W",,,"   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2010-10-16","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  200",",,W","  156",",,W","   13",",,W",,," 1703",",,W",,,,,"  180",",,W","  160",",,W",,,"   40",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2010-10-17","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,W",,,,,"  189",",,W","  150",",,W","   12",",,W",,," 1319",",,W",,,,,"  160",",,W","  150",",,W",,,"   40",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2010-10-18","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","   10",",,W",,,,,"  189",",,W","  150",",,W","    3",",,W",,," 1526",",,W",,,,,"  300",",,W","  220",",,W",,,"   27",",,W","   40",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2010-10-19","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","   74",",,W",,,,,"  217",",,W","  133",",,W","   21",",,W",,," 1558",",,W",,,,,"  140",",,W","  150",",,W",,,"   72",",,W","   98",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,,,
"USW00023130","2010-10-20","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    5",",,W",,,,,"  183",",,W","  156",",,W","   17",",,W",,," 1055",",,W",,,,,"  150",",,W","  150",",,W",,,"   63",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00023130","2010-10-21","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,W",,,,,"  183",",,W","  150",",,W","   10",",,W",,," 0154",",,W",,,,,"  140",",,W","  270",",,W",,,"   31",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00023130","2010-10-22","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    3",",,W",,,,,"  200",",,W","  144",",,W","   15",",,W",,," 1504",",,W",,,,,"  180",",,W","  180",",,W",,,"   54",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00023130","2010-10-23","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,W",,,,,"  206",",,W","  133",",,W","   11",",,W",,," 1739",",,W",,,,,"  300",",,W","  300",",,W",,,"   40",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2010-10-24","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","   66",",,W",,,,,"  206",",,W","  122",",,W","   16",",,W",,," 1327",",,W",,,,,"  130",",,W","  160",",,W",,,"   45",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2010-10-25","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","   23",",,W",,,,,"  217",",,W","  156",",,W","   56",",,W",,," 0851",",,W",,,,,"  360",",,W","   10",",,W",,,"  134",",,W","  174",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00023130","2010-10-26","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  233",",,W","   94",",,W","   45",",,W",,," 1732",",,W",,,,,"  360",",,W","  350",",,W",,,"  134",",,W","  165",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-10-27","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  256",",,W","  161",",,W","   66",",,W",,," 0748",",,W",,,,,"  360",",,W","   10",",,W",,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-10-28","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  283",",,W","   89",",,W","   14",",,W",,," 1357",",,W",,,,,"  180",",,W","  190",",,W",,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-10-29","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  261",",,W","  100",",,W","   18",",,W",,," 1230",",,W",,,,,"  170",",,W","  140",",,W",,,"   67",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00023130","2010-10-30","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","  104",",,W",,,,,"  194",",,W","  122",",,W","   14",",,W",,," 0430",",,W",,,,,"   20",",,W","   20",",,W",,,"   67",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2010-10-31","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  228",",,W","   89",",,W","    7",",,W",,," 1446",",,W",,,,,"  160",",,W","  150",",,W",,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-11-01","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  300",",,W","  100",",,W","   28",",,W",,," 1415",",,W",,,,,"  350",",,W","  350",",,W",,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-11-02","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  333",",,W",,,"    8",",,W",,," 0000",",,W",,,,,"   10",",,W","   10",",,W",,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-11-03","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  356",",,W","  139",",,W","   13",",,W",,," 1142",",,W",,,,,"  360",",,W","  330",",,W",,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-11-04","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  350",",,W",,,"    6",",,W",,," 0206",",,W",,,,,"   10",",,W","   10",",,W",,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-11-05","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  311",",,W","  139",",,W","   11",",,W",,," 1439",",,W",,,,,"  170",",,W","  170",",,W",,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-11-06","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  228",",,W","  128",",,W","   20",",,W",,," 1015",",,W",,,,,"  140",",,W","  150",",,W",,,"   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-11-07","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,W",,,,,"  194",",,W","  106",",,W","   12",",,W",,," 1443",",,W",,,,,"  170",",,W","  180",",,W",,,"   40",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00023130","2010-11-08","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","   51",",,W",,,,,"  183",",,W","  122",",,W","   50",",,W",,," 2000",",,W",,,,,"   10",",,W","  350",",,W",,,"  130",",,W","  170",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00023130","2010-11-09","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  217",",,W","   94",",,W","   27",",,W",,," 0510",",,W",,,,,"  360",",,W","  360",",,W",,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-11-10","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  194",",,W","   61",",,W","   22",",,W",,," 1737",",,W",,,,,"  360",",,W","  350",",,W",,,"  112",",,W","  161",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-11-11","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  217",",,W","  128",",,W","   64",",,W",,," 1138",",,W",,,,,"   40",",,W","   30",",,W",,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-11-12","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  250",",,W","  117",",,W","   35",",,W",,," 0301",",,W",,,,,"   10",",,W","   10",",,W",,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-11-13","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  267",",,W","   94",",,W","   58",",,W",,," 1234",",,W",,,,,"  360",",,W","  350",",,W",,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-11-14","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  283",",,W","  133",",,W","   36",",,W",,," 1136",",,W",,,,,"  360",",,W","   10",",,W",,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-11-15","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  256",",,W","  100",",,W","    8",",,W",,," 1607",",,W",,,,,"  160",",,W","  160",",,W",,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-11-16","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  228",",,W","   83",",,W","   12",",,W",,," 1411",",,W",,,,,"  170",",,W","  140",",,W",,,"   45",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2010-11-17","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  272",",,W","  106",",,W","    5",",,W",,," 1430",",,W",,,,,"  170",",,W","  170",",,W",,,"   40",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2010-11-18","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  261",",,W","   89",",,W","   13",",,W",,," 1714",",,W",,,,,"  110",",,W","  100",",,W",,,"   36",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2010-11-19","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,W",,,,,"  144",",,W","  117",",,W","   21",",,W",,," 1501",",,W",,,,,"  170",",,W","  170",",,W",,,"   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2010-11-20","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","   97",",,W",,,,,"  161",",,W","   78",",,W","   22",",,W",,," 0918",",,W",,,,,"  160",",,W","  170",",,W",,,"   76",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2010-11-21","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","  102",",,W",,,,,"  150",",,W","   61",",,W","   18",",,W",,," 1405",",,W",,,,,"  250",",,W","  230",",,W",,,"   63",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00023130","2010-11-22","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  156",",,W","   33",",,W","    8",",,W",,," 1346",",,W",,,,,"  300",",,W","  220",",,W",,,"   40",",,W","   67",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-11-23","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,W",,,,,"  150",",,W","   33",",,W","   13",",,W",,," 1630",",,W",,,,,"  240",",,W","  240",",,W",,,"   54",",,W","   81",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-11-24","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  150",",,W","   67",",,W","   41",",,W",,," 0908",",,W",,,,,"   10",",,W","   30",",,W",,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-11-25","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  161",",,W","   78",",,W","   80",",,W",,," 1312",",,W",,,,,"  360",",,W","   10",",,W",,,"  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-11-26","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  189",",,W","   44",",,W","   46",",,W",,," 0453",",,W",,,,,"  360",",,W","   10",",,W",,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-11-27","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    5",",,W",,,,,"  167",",,W","   11",",,W","   15",",,W",,," 2341",",,W",,,,,"  170",",,W","  260",",,W",,,"   58",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2010-11-28","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    3",",,W",,,,,"  128",",,W","   50",",,W","   52",",,W",,," 1722",",,W",,,,,"  360",",,W","  350",",,W",,,"  130",",,W","  161",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-11-29","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  167",",,W","   67",",,W","   51",",,W",,," 1154",",,W",,,,,"  350",",,W","   20",",,W",,,"  116",",,W","  139",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-11-30","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  178",",,W","   33",",,W","   53",",,W",,," 1336",",,W",,,,,"  350",",,W","  350",",,W",,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-12-01","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  217",",,W","   28",",,W","   31",",,W",,," 1743",",,W",,,,,"  350",",,W","   10",",,W",,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-12-02","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  244",",,W","   50",",,W","    3",",,W",,," 1642",",,W",,,,,"  170",",,W","  170",",,W",,,"   36",",,W","   40",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-12-03","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  222",",,W","   56",",,W","    7",",,W",,," 1408",",,W",,,,,"  180",",,W","  140",",,W",,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-12-04","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,W",,,,,"  178",",,W","   72",",,W","    9",",,W",,," 1149",",,W",,,,,"  180",",,W","  170",",,W",,,"   40",",,W","   54",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00023130","2010-12-05","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","   99",",,W",,,,,"  183",",,W","   78",",,W","   13",",,W",,," 1848",",,W",,,,,"  250",",,W","  250",",,W",,,"   72",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2010-12-06","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    3",",,W",,,,,"  206",",,W","   78",",,W","   12",",,W",,," 2142",",,W",,,,,"  340",",,W","  320",",,W",,,"   45",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00023130","2010-12-07","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  239",",,W","   61",",,W","   26",",,W",,," 1005",",,W",,,,,"  350",",,W","  360",",,W",,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-12-08","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  244",",,W","   56",",,W","    4",",,W",,," 1518",",,W",,,,,"  180",",,W","  170",",,W",,,"   40",",,W","   45",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-12-09","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  222",",,W","   72",",,W","    8",",,W",,," 1332",",,W",,,,,"  150",",,W","  110",",,W",,,"   36",",,W","   54",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-12-10","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  256",",,W","   83",",,W","   36",",,W",,," 1741",",,W",,,,,"  350",",,W","  350",",,W",,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-12-11","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  278",",,W","  161",",,W","   48",",,W",,," 1206",",,W",,,,,"  350",",,W","  360",",,W",,,"  130",",,W","  161",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-12-12","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  278",",,W","  100",",,W","   31",",,W",,," 1806",",,W",,,,,"  360",",,W","  350",",,W",,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-12-13","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  283",",,W","  106",",,W","    4",",,W",,," 0203",",,W",,,,,"  170",",,W","  310",",,W",,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-12-14","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  189",",,W","   78",",,W","   14",",,W",,," 1550",",,W",,,,,"  160",",,W","  150",",,W",,,"   45",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2010-12-15","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    5",",,W",,,,,"  133",",,W","  100",",,W","   15",",,W",,," 1552",",,W",,,,,"  180",",,W","  160",",,W",,,"   40",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2010-12-16","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    3",",,W",,,,,"  156",",,W","  100",",,W","   11",",,W",,," 1404",",,W",,,,,"  180",",,W","  180",",,W",,,"   54",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00023130","2010-12-17","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","   48",",,W",,,,,"  128",",,W","  100",",,W","   34",",,W",,," 0754",",,W",,,,,"  140",",,W","  150",",,W",,,"   72",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2010-12-18","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","  455",",,W",,,,,"  139",",,W","  128",",,W","   34",",,W",,," 1741",",,W",,,,,"  140",",,W","  150",",,W",,,"   76",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00023130","2010-12-19","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","  290",",,W",,,,,"  156",",,W","  128",",,W","   31",",,W",,," 0439",",,W",,,,,"  130",",,W","  140",",,W",,,"   67",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00023130","2010-12-20","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","  320",",,W",,,,,"  139",",,W","  106",",,W","    9",",,W",,," 1700",",,W",,,,,"  140",",,W","  260",",,W",,,"   45",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00023130","2010-12-21","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","  147",",,W",,,,,"  122",",,W","  100",",,W","   18",",,W",,," 1729",",,W",,,,,"  110",",,W","  120",",,W",,,"   63",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00023130","2010-12-22","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","  259",",,W",,,,,"  150",",,W","  100",",,W","   24",",,W",,," 1043",",,W",,,,,"  170",",,W","  200",",,W",,,"   76",",,W","  112",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00023130","2010-12-23","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  150",",,W","   89",",,W","    7",",,W",,," 1414",",,W",,,,,"  170",",,W","  170",",,W",,,"   40",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00023130","2010-12-24","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    3",",,W",,,,,"  194",",,W","   50",",,W","   17",",,W",,," 1148",",,W",,,,,"  350",",,W","  360",",,W",,,"   67",",,W","   81",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00023130","2010-12-25","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","  102",",,W",,,,,"  156",",,W","   50",",,W","   21",",,W",,," 1725",",,W",,,,,"  180",",,W","  180",",,W",,,"   67",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2010-12-26","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","   61",",,W",,,,,"  178",",,W","   72",",,W","   30",",,W",,," 2111",",,W",,,,,"  350",",,W","  350",",,W",,,"   89",",,W","  107",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00023130","2010-12-27","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  194",",,W","   94",",,W","   65",",,W",,," 0636",",,W",,,,,"  360",",,W","   10",",,W",,,"  116",",,W","  148",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2010-12-28","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,,,"  189",",,W","   50",",,W","   11",",,W",,," 1535",",,W",,,,,"  160",",,W","  160",",,W",,,"   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,
