"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00047702","1971-05-15","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0","  278",",,0","  100",",,0",,,,,,,,,,,,,,,,,,
"USC00047702","1971-05-16","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0","  211",",,0","   72",",,0",,,,,,,,,,,,,,,,,,
"USC00047702","1971-05-17","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0","  244",",,0","    0",",,0",,,,,,,,,,,,,,,,,,
"USC00047702","1971-05-18","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0","  278",",,0","   11",",,0",,,,,,,,,,,,,,,,,,
"USC00047702","1971-05-19","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0","  267",",,0","   22",",,0",,,,,,,,,,,,,,,,,,
"USC00047702","1971-05-20","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0","  256",",,0","   83",",,0",,,,,,,,,,,,,,,,,,
"USC00047702","1971-05-21","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0","  206",",,0","   44",",,0",,,,,,,,,,,,,,,,,,
"USC00047702","1971-05-22","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0","  267",",,0","   39",",,0",,,,,,,,,,,,,,,,,,
"USC00047702","1971-05-23","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0","  300",",,0","   61",",,0",,,,,,,,,,,,,,,,,,
"USC00047702","1971-05-24","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0","  317",",,0","   72",",,0",,,,,,,,,,,,,,,,,,
"USC00047702","1971-05-25","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0","  256",",,0","   89",",,0",,,,,,,,,,,,,,,,,,
"USC00047702","1971-05-26","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0","  200",",,0","   89",",,0",,,,,,,,,,,,,,,,,,
"USC00047702","1971-05-27","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0","  144",",,0","   94",",,0",,,,," -178",",I,0,",,,,,,,,,,,,
"USC00047702","1971-05-28","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0","  189",",,0","   67",",I,0",,,,," -178",",I,0,",,,,,,,,,,,,
"USC00047702","1971-05-29","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0","  200",",,0","   72",",,0",,,,,,,,,,,,,,,,,,
"USC00047702","1971-05-30","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0","  200",",,0","   61",",,0",,,,,,,,,,,,,,,,,,
"USC00047702","1971-05-31","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0","  189",",,0","   50",",,0",,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-01","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-02","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-03","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-04","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-05","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-06","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-07","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-08","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-09","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-10","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-11","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-12","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-13","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-14","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-15","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-16","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-17","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-18","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-19","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-20","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-21","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-22","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-23","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-24","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-25","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-26","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-27","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","   43",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-28","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-29","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-06-30","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-01","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-02","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-03","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-04","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-05","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-06","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-07","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-08","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-09","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-10","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-11","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-12","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-13","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-14","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-15","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-16","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0","T,,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-17","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-18","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-19","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-20","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-21","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-22","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-23","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-24","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-25","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-26","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-27","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-28","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-29","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-30","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-07-31","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-01","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-02","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-03","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-04","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-05","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-06","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-07","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-08","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-09","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-10","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-11","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-12","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-13","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-14","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-15","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-16","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-17","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-18","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-19","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-20","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-21","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-22","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-23","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-24","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-25","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-26","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-27","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-28","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-29","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-30","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-08-31","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-01","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-02","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-03","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-04","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-05","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-06","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-07","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-08","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-09","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-10","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-11","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-12","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-13","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-14","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-15","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-16","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-17","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-18","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-19","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-20","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-21","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-22","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-23","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-24","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-25","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-26","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-27","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-28","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-29","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-09-30","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","   76",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-10-01","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-10-02","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-10-03","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-10-04","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-10-05","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-10-06","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-10-07","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-10-08","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00047702","1971-10-09","38.19127","-120.67075","335.3","SAN ANDREAS 2, CA US","    0",",,0,0700","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
