"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00023202","1961-05-08","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  233",",,X","   83",",,X"," 1518",",,X",,,"  270","W,,X","  129",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-05-09","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    5",",,X,null","    0",",,X","    0",",,X","  189",",,X","   83",",,X"," 1436",",,X",,,"  248","W,,X","  139",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00023202","1961-05-10","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","   25",",,X,null","    0",",,X","    0",",,X","  183",",,X","  100",",,X"," 1512",",,X",,,"  270","W,,X","  118",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00023202","1961-05-11","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0","T,,X,null","    0",",,X","    0",",,X","  172",",,X","  100",",,X"," 1548",",,X",,,"  270","W,,X","  123",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00023202","1961-05-12","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  222",",,X","   83",",,X"," 1418",",,X",,,"  248","W,,X","  118",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-05-13","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  239",",,X","  100",",,X"," 1612",",,X",,,"  248","W,,X","  123",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-05-14","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  256",",,X","  111",",,X"," 1618",",,X",,,"  248","W,,X","  108",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-05-15","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  233",",,X","  111",",,X"," 0142",",,X",,,"  248","W,,X","  113",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-05-16","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  206",",,X","  111",",,X"," 1624",",,X",,,"  248","W,,X","  149",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-05-17","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  200",",,X","  106",",,X"," 0618",",,X",,,"  248","W,,X","  134",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-05-18","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  217",",,X","  100",",,X"," 2142",",,X",,,"  248","W,,X","  164",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-05-19","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","   28",",,X,null","    0",",,X","    0",",,X","  161",",,X","  122",",,X"," 0318",",,X",,,"  270","W,,X","  164",",,X",,,"    1",",,X",,,,,,,,,"    1",",,X",,
"USW00023202","1961-05-20","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  172",",,X","  117",",,X"," 1506",",,X",,,"  270","W,,X","  113",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-05-21","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  194",",,X","  106",",,X"," 1700",",,X",,,"  248","W,,X","  144",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-05-22","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  178",",,X","  100",",,X"," 1612",",,X",,,"  248","W,,X","  149",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-05-23","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  222",",,X","  106",",,X"," 1554",",,X",,,"  248","W,,X","  129",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-05-24","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  233",",,X","   94",",,X"," 1848",",,X",,,"  225","W,,X","  118",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-05-25","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  206",",,X","   94",",,X"," 1530",",,X",,,"  248","W,,X","  149",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-05-26","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  206",",,X","  111",",,X"," 1818",",,X",,,"  270","W,,X","  129",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-05-27","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  233",",,X","   94",",,X"," 1654",",,X",,,"  248","W,,X","  108",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-05-28","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  183",",,X","  111",",,X"," 1718",",,X",,,"  248","W,,X","  139",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-05-29","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  194",",,X","  117",",,X"," 1430",",,X",,,"  248","W,,X","  134",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-05-30","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  206",",,X","  117",",,X"," 1512",",,X",,,"  225","W,,X","  129",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-05-31","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0","T,,X,null","    0",",,X","    0",",,X","  222",",,X","  111",",,X"," 1100",",,X",,,"  225","W,,X","   93",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00023202","1961-06-01","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0","T,,X,null","    0",",,X","    0",",,X","  194",",,X","  133",",,X"," 1548",",,X",,,"  248","W,,X","  108",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00023202","1961-06-02","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  239",",,X","  133",",,X"," 2148",",,X",,,"  248","W,,X","  113",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-06-03","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  239",",,X","  117",",,X"," 2242",",,X",,,"  248","W,,X","  149",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-06-04","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  222",",,X","  122",",,X"," 2236",",,X",,,"  248","W,,X","  149",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-06-05","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  194",",,X","  117",",,X"," 0042",",,X",,,"  248","W,,X","  170",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-06-06","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  222",",,X","  117",",,X"," 1348",",,X",,,"  248","W,,X","  149",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-06-07","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  239",",,X","  106",",,X"," 1548",",,X",,,"  248","W,,X","  129",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-06-08","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  211",",,X","  111",",,X"," 1612",",,X",,,"  248","W,,X","  149",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-06-09","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  256",",,X","  117",",,X"," 1624",",,X",,,"  248","W,,X","  123",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-06-10","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  272",",,X","  122",",,X"," 1724",",,X",,,"  248","W,,X","  139",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-06-11","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0","T,,X,null","    0",",,X","    0",",,X","  256",",,X","  144",",,X"," 1418",",,X",,,"  248","W,,X","  159",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00023202","1961-06-12","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  283",",,X","  122",",,X"," 2124",",,X",,,"  225","W,,X","  123",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-06-13","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  367",",,X","  133",",,X"," 0106",",,X",,,"  248","W,,X","  103",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-06-14","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  433",",,X","  206",",,X"," 1512",",,X",,,"   45","W,,X","  103",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-06-15","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  433",",,X","  228",",,X"," 1606",",,X",,,"  248","W,,X","  118",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-06-16","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  378",",,X","  167",",,X"," 2154",",,X",,,"  248","W,,X","  144",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-06-17","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  283",",,X","  144",",,X"," 0918",",,X",,,"  225","W,,X","  170",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-06-18","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  261",",,X","  133",",,X"," 0442",",,X",,,"  248","W,,X","  149",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-06-19","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  356",",,X","  139",",,X"," 2130",",,X",,,"  225","W,,X","  113",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-06-20","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  378",",,X","  156",",,X"," 2318",",,X",,,"  248","W,,X","  103",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-06-21","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  411",",,X","  156",",,X"," 2248",",,X",,,"  248","W,,X","  144",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-06-22","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  244",",,X","  139",",,X"," 0842",",,X",,,"  248","W,,X","  180",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023202","1961-06-23","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  350",",,X","  128",",,X"," 0142",",,X",,,"  248","W,,X","  134",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-06-24","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  406",",,X","  206",",,X"," 2042",",,X",,,"  248","W,,X","  108",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-06-25","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  306",",,X","  150",",,X"," 1700",",,X",,,"  248","W,,X","  159",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-06-26","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  306",",,X","  139",",,X"," 0218",",,X",,,"  248","W,,X","  170",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-06-27","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  250",",,X","  133",",,X"," 0218",",,X",,,"  270","W,,X","  170",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-06-28","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  244",",,X","  122",",,X"," 0730",",,X",,,"  248","W,,X","  144",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-06-29","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  278",",,X","  117",",,X"," 0236",",,X",,,"  248","W,,X","  129",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-06-30","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  356",",,X","  150",",,X"," 1724",",,X",,,"  248","W,,X","  103",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-01","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  383",",,X","  194",",,X"," 1606",",,X",,,"  248","W,,X","  108",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-02","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  317",",,X","  161",",,X"," 2248",",,X",,,"  248","W,,X","  159",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-03","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  250",",,X","  139",",,X"," 1806",",,X",,,"  248","W,,X","  159",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-04","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  222",",,X","  128",",,X"," 1854",",,X",,,"  248","W,,X","  200",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-05","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  239",",,X","  117",",,X"," 1612",",,X",,,"  248","W,,X","  129",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-06","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  283",",,X","  122",",,X"," 1748",",,X",,,"  248","W,,X","  123",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-07","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  322",",,X","  139",",,X"," 0012",",,X",,,"  248","W,,X","  103",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-08","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  367",",,X","  161",",,X"," 1818",",,X",,,"  248","W,,X","   72",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-09","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  406",",,X","  189",",,X"," 1148",",,X",,,"   45","W,,X","   87",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-10","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  422",",,X","  217",",,X"," 1730",",,X",,,"  248","W,,X","   87",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-11","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  417",",,X","  211",",,X"," 1630",",,X",,,"  248","W,,X","  103",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-12","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0","T,,X,null","    0",",,X","    0",",,X","  294",",,X","  167",",,X"," 2212",",,X",,,"  248","W,,X","  154",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00023202","1961-07-13","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  278",",,X","  144",",,X"," 0100",",,X",,,"  248","W,,X","  149",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-14","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  317",",,X","  128",",,X"," 0100",",,X",,,"  248","W,,X","  129",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-15","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  311",",,X","  167",",,X"," 1242",",,X",,,"  248","W,,X","  108",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-16","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  356",",,X","  156",",,X"," 0300",",,X",,,"  248","W,,X","   98",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-17","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  400",",,X","  194",",,X"," 1754",",,X",,,"  248","W,,X","   98",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-18","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  394",",,X","  211",",,X"," 1718",",,X",,,"  248","W,,X","  108",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-19","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  383",",,X","  211",",,X"," 2206",",,X",,,"  248","W,,X","  118",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-20","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  317",",,X","  156",",,X"," 2200",",,X",,,"  248","W,,X","  134",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-21","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  300",",,X","  139",",,X"," 1854",",,X",,,"  248","W,,X","  139",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-22","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  261",",,X","  133",",,X"," 2206",",,X",,,"  248","W,,X","  144",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-23","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  283",",,X","  128",",,X"," 0142",",,X",,,"  248","W,,X","  118",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023202","1961-07-24","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  289",",,X","  133",",,X"," 2042",",,X",,,"  248","W,,X","  134",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-25","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  289",",,X","  133",",,X"," 2148",",,X",,,"  248","W,,X","  139",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-26","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  261",",,X","  122",",,X"," 0306",",,X",,,"  248","W,,X","  139",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-27","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  322",",,X","  122",",,X"," 0130",",,X",,,"  225","W,,X","  129",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-28","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  344",",,X","  133",",,X"," 2324",",,X",,,"  248","W,,X","  113",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-29","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  239",",,X","  128",",,X"," 1824",",,X",,,"  248","W,,X","  139",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-30","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  222",",,X","  128",",,X"," 1624",",,X",,,"  248","W,,X","  144",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-07-31","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  250",",,X","  133",",,X"," 1754",",,X",,,"  248","W,,X","  123",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-08-01","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  289",",,X","  122",",,X"," 1730",",,X",,,"  248","W,,X","  118",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-08-02","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  294",",,X","  133",",,X"," 2142",",,X",,,"  248","W,,X","  118",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-08-03","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  339",",,X","  133",",,X"," 2100",",,X",,,"  248","W,,X","  134",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-08-04","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0","T,,X,null","    0",",,X","    0",",,X","  267",",,X","  156",",,X"," 1606",",,X",,,"  248","W,,X","  149",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00023202","1961-08-05","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  356",",,X","  178",",,X"," 0554",",,X",,,"  248","W,,X","  113",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-08-06","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0","T,,X,null","    0",",,X","    0",",,X","  361",",,X","  233",",,X"," 1818",",,X",,,"  248","W,,X","   98",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00023202","1961-08-07","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  339",",,X","  189",",,X"," 2254",",,X",,,"  248","W,,X","  113",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-08-08","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  322",",,X","  172",",,X"," 0224",",,X",,,"  248","W,,X","  113",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-08-09","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  361",",,X","  156",",,X"," 2230",",,X",,,"  248","W,,X","  139",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-08-10","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0","T,,X,null","    0",",,X","    0",",,X","  261",",,X","  128",",,X"," 0612",",,X",,,"  248","W,,X","  134",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00023202","1961-08-11","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    8",",,X,null","    0",",,X","    0",",,X","  339",",,X","  144",",,X"," 0442",",,X",,,"  248","W,,X","  113",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00023202","1961-08-12","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  283",",,X","  144",",,X"," 2106",",,X",,,"  248","W,,X","  134",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-08-13","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  250",",,X","  139",",,X"," 0112",",,X",,,"  225","W,,X","  144",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-08-14","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  261",",,X","  133",",,X"," 0142",",,X",,,"  248","W,,X","  134",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-08-15","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  283",",,X","  144",",,X"," 1712",",,X",,,"  248","W,,X","  113",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-08-16","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  278",",,X","  133",",,X"," 2354",",,X",,,"  248","W,,X","  103",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-08-17","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  317",",,X","  117",",,X"," 0048",",,X",,,"  248","W,,X","   98",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-08-18","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  344",",,X","  156",",,X"," 1500",",,X",,,"  248","W,,X","   72",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-08-19","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    3",",,X,null","    0",",,X","    0",",,X","  272",",,X","  189",",,X"," 1048",",,X",,,"  248","W,,X","   72",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00023202","1961-08-20","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  361",",,X","  172",",,X"," 2142",",,X",,,"  225","W,,X","  139",",,X",,,,,,,,,,,,,,,,
"USW00023202","1961-08-21","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,null","    0",",,X","    0",",,X","  278",",,X","  150",",,X"," 0536",",,X",,,"  225","W,,X","  134",",,X",,,,,,,,,,,,,,,,
