"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00046328","1998-07-20","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-07-21","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-07-22","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-07-23","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-07-24","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","T,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-07-25","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","T,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-07-26","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-07-27","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-07-28","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-07-29","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-07-30","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-07-31","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-01","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-02","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-03","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-04","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-05","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-06","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-07","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-08","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-09","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-10","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-11","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-12","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-13","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-14","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-15","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-16","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-17","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-18","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-19","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-20","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-21","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-22","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-23","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-24","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-25","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-26","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-27","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-28","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-29","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-30","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-08-31","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-01","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-02","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-03","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-04","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-05","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-06","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-07","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-08","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-09","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-10","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-11","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-12","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-13","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-14","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-15","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-16","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-17","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-18","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-19","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-20","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-21","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-22","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-23","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-24","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-25","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-26","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-27","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-28","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-29","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-09-30","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-01","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    5",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-02","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-03","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-04","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-05","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-06","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","   58",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-07","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-08","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-09","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-10","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-11","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-12","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","   56",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-13","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-14","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-15","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-16","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-17","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-18","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-19","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-20","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-21","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-22","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-23","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-24","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","   64",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-25","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","   38",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-26","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-27","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-28","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-29","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-30","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-10-31","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-01","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","  127",",,0,0800","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-02","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-03","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-04","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-05","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","  102",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-06","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","   23",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-07","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","  203",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-08","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","   23",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-09","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-10","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","   56",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-11","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","   33",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-12","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-13","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-14","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-15","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","   13",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-16","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-17","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","   76",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-18","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    8",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-19","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-20","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    3",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-21","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-22","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US",,,"    0","P,,0","    0","P,,0","    2",",,0",,," 1224",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-23","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","  483",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-24","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-25","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-26","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-27","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-28","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-29","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-11-30","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","  437",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-12-01","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","   74",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-12-02","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","   53",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00046328","1998-12-03","41.8391","-122.8502","603.5","OAK KNOLL W. C., CA US","   64",",,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
