"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WV07","WV07_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00023199","1998-07-15","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   22",",,X"," 0455",",,X",,,,,,,"  260",",,X",,,,,"   45",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-07-16","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   96",",,X"," 2155",",,X",,,,,,,"  100",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00023199","1998-07-17","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   32",",,X"," 0255",",,X",,,,,,,"  120",",,X",,,,,"   45",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-07-18","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   47",",,X"," 2255",",,X",,,,,,,"  110",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-07-20","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   27",",,X"," 2355",",,X",,,,,,,"  250",",,X",,,,,"   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-07-21","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   32",",,X"," 0355",",,X",,,,,,,"  260",",,X",,,,,"   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-07-22","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   34",",,X"," 0255",",,X",,,,,,,"  260",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-07-23","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   31",",,X"," 2255",",,X",,,,,,,"  160",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-07-24","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   24",",,X"," 0355",",,X",,,,,,,"  130",",,X",,,,,"   40",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-07-25","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   20",",,X"," 2255",",,X",,,,,,,"  120",",,X",,,,,"   31",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-07-27","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   22",",,X"," 0355",",,X",,,,,,,"  250",",,X",,,,,"   40",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-07-28","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   30",",,X"," 0255",",,X",,,,,,,"  160",",,X",,,,,"   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-07-29","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   32",",,X"," 0355",",,X",,,,,,,"  250",",,X",,,,,"   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-07-30","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   38",",,X"," 0155",",,X",,,,,,,"  260",",,X",,,,,"  112",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-07-31","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   26",",,X"," 0255",",,X",,,,,,,"  260",",,X",,,,,"   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-08-01","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   25",",,X"," 2355",",,X",,,,,,,"   70",",,X",,,,,"   40",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-08-03","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   25",",,X"," 1855",",,X",,,,,,,"   20",",,X",,,,,"   40",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-08-04","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   21",",,X"," 2155",",,X",,,,,,,"  170",",,X",,,,,"   36",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-08-05","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   34",",,X"," 0055",",,X",,,,,,,"  100",",,X",,,,,"   45",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-08-06","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   36",",,X"," 0155",",,X",,,,,,,"  110",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-08-07","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   27",",,X"," 0050",",,X",,,,,,,"  130",",,X",,,,,"   63",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-08-08","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   34",",,X"," 2355",",,X",,,,,,,"  120",",,X",,,,,"   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-08-10","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   19",",,X"," 1755",",,X",,,,,,,"  350",",,X",,,,,"   45",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-08-11","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   21",",,X"," 0355",",,X",,,,,,,"  120",",,X",,,,,"   40",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-08-12","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   31",",,X"," 0155",",,X",,,,,,,"  250",",,X",,,,,"   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-08-13","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   17",",,X"," 1555",",,X",,,,,,,"   80",",,X",,,,,"   40",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-08-14","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   33",",,X"," 0155",",,X",,,,,,,"  220",",,X",,,,,"   45",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-08-15","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   17",",,X"," 0055",",,X",,,,,,,"  270",",,X",,,,,"   80",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-08-17","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   47",",,X"," 0155",",,X",,,,,,,"  260",",,X",,,,,"  125",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-08-18","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   36",",,X"," 0355",",,X",,,,,,,"  260",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-08-19","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   24",",,X"," 0555",",,X",,,,,,,"  280",",,X",,,,,"   36",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-08-20","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   20",",,X"," 0455",",,X",,,,,,,"  260",",,X",,,,,"   40",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-08-21","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   18",",,X"," 0455",",,X",,,,,,,"  260",",,X",,,,,"   40",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-08-22","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   29",",,X"," 2255",",,X",,,,,,,"  130",",,X",,,,,"   36",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-08-24","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   44",",,X"," 1655",",,X",,,,,,,"  130",",,X",,,,,"  116",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-08-25","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   19",",,X"," 0455",",,X",,,,,,,"  260",",,X",,,,,"   45",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-08-26","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   30",",,X"," 0455",",,X",,,,,,,"  250",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-08-27","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   20",",,X"," 0555",",,X",,,,,,,"  240",",,X",,,,,"   36",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-08-28","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   25",",,X"," 0555",",,X",,,,,,,"  260",",,X",,,,,"   40",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-08-29","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   28",",,X"," 1755",",,X",,,,,,,"  120",",,X",,,,,"   40",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-08-31","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   34",",,X"," 0455",",,X",,,,,,,"  360",",,X",,,,,"  125",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-09-01","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   25",",,X"," 1255",",,X",,,,,,,"  300",",,X",,,,,"   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-09-02","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   21",",,X",,,,,,,,,"  290",",,X",,,,,"   36",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-09-03","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   38",",,X"," 2305",",,X",,,,,,,"  110",",,X",,,,,"  148",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-09-04","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   30",",,X"," 0155",",,X",,,,,,,"  320",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00023199","1998-09-05","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   25",",,X"," 1955",",,X",,,,,,,"   30",",,X",,,,,"   36",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-09-08","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,X","    0",",,X","    0",",,X",,,,,"   33",",,X"," 2248",",,X",,,,,,,"  160",",,X",,,,,"  156",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023199","1998-09-09","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   34",",,X"," 2220",",,X",,,,,,,"   80",",,X",,,,,"  192",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00023199","1998-09-10","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   21",",,X"," 0455",",,X",,,,,,,"  280",",,X",,,,,"   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-09-11","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   28",",,X"," 0255",",,X",,,,,,,"  280",",,X",,,,,"   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-09-12","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   27",",,X"," 1655",",,X",,,,,,,"  320",",,X",,,,,"   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-09-14","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   20",",,X"," 0355",",,X",,,,,,,"  260",",,X",,,,,"   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-09-15","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   30",",,X"," 0355",",,X",,,,,,,"  270",",,X",,,,,"   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-09-16","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   22",",,X"," 2055",",,X",,,,,,,"  100",",,X",,,,,"   40",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-09-17","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   23",",,X"," 0455",",,X",,,,,,,"  290",",,X",,,,,"   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-09-18","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   28",",,X"," 0156",",,X",,,,,,,"  260",",,X",,,,,"   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-09-19","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   16",",,X"," 2355",",,X",,,,,,,"  100",",,X",,,,,"   31",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-09-21","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   53",",,X"," 0155",",,X",,,,,,,"  270",",,X",,,,,"  107",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-09-22","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   35",",,X"," 0455",",,X",,,,,,,"  270",",,X",,,,,"   63",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-09-23","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   31",",,X"," 1555",",,X",,,,,,,"  270",",,X",,,,,"   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-09-24","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   48",",,X"," 0455",",,X",,,,,,,"  270",",,X",,,,,"  107",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-09-25","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   66",",,X"," 0255",",,X",,,,,,,"  260",",,X",,,,,"  125",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-09-26","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   39",",,X"," 2355",",,X",,,,,,,"  270",",,X",,,,,"   63",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-09-28","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   33",",,X"," 0555",",,X",,,,,,,"  280",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-09-29","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   66",",,X"," 0055",",,X",,,,,,,"  230",",,X",,,,,"  116",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-09-30","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   26",",,X"," 0455",",,X",,,,,,,"  260",",,X",,,,,"   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-10-01","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   20",",,X"," 0555",",,X",,,,,,,"  240",",,X",,,,,"   40",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-10-02","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   32",",,X"," 0655",",,X",,,,,,,"  230",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-10-03","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X",,,"    0",",,X",,,,,"   61",",,X"," 0001",",,X",,,,,,,"  250",",,X",,,,,"  161",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-10-05","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   43",",,X"," 1855",",,X",,,,,,,"  360",",,X",,,,,"  107",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-10-06","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   22",",,X"," 1955",",,X",,,,,,,"   50",",,X",,,,,"   22",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-10-07","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   19",",,X"," 0355",",,X",,,,,,,"  260",",,X",,,,,"   36",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-10-08","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   15",",,X"," 0555",",,X",,,,,,,"  280",",,X",,,,,"   27",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-10-09","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   19",",,X"," 0255",",,X",,,,,,,"  250",",,X",,,,,"   36",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-10-13","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   34",",,X"," 0455",",,X",,,,,,,"  260",",,X",,,,,"   63",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-10-14","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   89",",,X"," 0549",",,X",,,,,,,"  250",",,X",,,,,"  197",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-10-15","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"  111",",,X"," 1255",",,X",,,,,,,"  260",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-10-16","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   32",",,X"," 1955",",,X",,,,,,,"   40",",,X",,,,,"   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-10-17","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   36",",,X"," 1755",",,X",,,,,,,"  330",",,X",,,,,"   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-10-19","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   19",",,X"," 1355",",,X",,,,,,,"  280",",,X",,,,,"   40",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-10-20","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   13",",,X"," 0455",",,X",,,,,,,"  280",",,X",,,,,"   31",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-10-21","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   13",",,X"," 1455",",,X",,,,,,,"  270",",,X",,,,,"   31",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-10-22","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"    9",",,X"," 1350",",,X",,,,,,,"  270",",,X",,,,,"   27",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-10-23","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   11",",,X"," 2155",",,X",,,,,,,"   50",",,X",,,,,"   27",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-10-24","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   17",",,X"," 2155",",,X",,,,,,,"  130",",,X",,,,,"   40",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-10-26","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   24",",,X"," 1755",",,X",,,,,,,"  350",",,X",,,,,"   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-10-27","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   17",",,X"," 2055",",,X",,,,,,,"  100",",,X",,,,,"   36",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-10-28","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   12",",,X"," 1955",",,X",,,,,,,"  160",",,X",,,,,"   36",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-10-29","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   55",",,X"," 0551",",,X",,,,,,,"  270",",,X",,,,,"  143",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-10-30","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   36",",,X"," 2055",",,X",,,,,,,"  320",",,X",,,,,"   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-10-31","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   24",",,X"," 1855",",,X",,,,,,,"  360",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-11-02","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   15",",,X"," 1655",",,X",,,,,,,"  360",",,X",,,,,"   36",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-11-03","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   23",",,X"," 2055",",,X",,,,,,,"  260",",,X",,,,,"   40",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-11-04","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   21",",,X"," 1355",",,X",,,,,,,"  270",",,X",,,,,"   40",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","1998-11-05","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,X","    0",",,X","    0",",,X",,,,,"   30",",,X"," 0155",",,X",,,,,,,"  250",",,X",,,,,"   45",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
