"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00048713","1969-08-20","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-08-21","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-08-22","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-08-23","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-08-24","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-08-25","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-08-26","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-08-27","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-08-28","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-08-29","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-08-30","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-08-31","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-01","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-02","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-03","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-04","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-05","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-06","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-07","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-08","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","   25",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-09","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-10","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-11","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-12","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-13","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-14","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-15","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-16","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-17","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-18","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-19","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-20","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-21","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-22","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-23","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-24","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-25","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-26","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-27","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-28","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-29","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-09-30","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-01","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-02","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-03","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-04","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-05","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-06","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-07","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-08","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-09","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-10","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-11","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-12","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-13","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-14","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-15","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","   28",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-16","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","  460",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-17","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","   25",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-18","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-19","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-20","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-21","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-22","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-23","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-24","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-25","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-26","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-27","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-28","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-29","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-30","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-10-31","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-01","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-02","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-03","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-04","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-05","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-06","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","  772",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-07","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    3",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-08","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-09","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-10","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-11","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-12","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-13","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-14","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-15","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-16","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","   46",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-17","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","   10",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-18","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-19","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-20","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-21","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-22","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-23","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-24","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-25","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-26","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-27","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-28","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-29","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-11-30","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-01","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-02","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-03","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-04","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-05","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-06","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-07","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-08","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","   13",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-09","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","   36",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-10","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","   33",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-11","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","   89",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-12","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    5",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-13","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","   28",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-14","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-15","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-16","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-17","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-18","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","   30",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-19","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","  610",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-20","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","   61",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-21","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","  310",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-22","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0","T,,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-23","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-24","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","  373",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-25","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","  150",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-26","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-27","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-28","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-29","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-30","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1969-12-31","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1970-01-01","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1970-01-02","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1970-01-03","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1970-01-04","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1970-01-05","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1970-01-06","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1970-01-07","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","    0",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1970-01-08","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","   15",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00048713","1970-01-09","38.3772","-120.8008","483.4","SUTTER HILL CDF, CA US","   69",",,0,0800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
