"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00044412","1996-07-01","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  333",",,0","  172",",,0",,,,,,,,,"  178",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-02","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  344",",,0","  183",",,0",,,,,,,,,"  189",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-03","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  294",",,0","  194",",,0",,,,,,,,,"  228",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-04","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  317",",,0","  206",",,0",,,,,,,,,"  239",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-05","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  317",",,0","  194",",,0",,,,,,,,,"  222",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-06","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  328",",,0","  172",",,0",,,,,,,,,"  256",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-07","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  317",",,0","  156",",,0",,,,,,,,,"  222",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-08","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  300",",,0","  161",",,0",,,,,,,,,"  244",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-09","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  300",",,0","  178",",,0",,,,,,,,,"  239",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-10","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    3",",,0","    0","P,,0","    0","P,,0","  267",",,0","  167",",,0",,,,,,,,,"  211",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-11","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  278",",,0","  178",",,0",,,,,,,,,"  239",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-12","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  283",",,0","  172",",,0",,,,,,,,,"  211",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-13","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  289",",,0","  150",",,0",,,,,,,,,"  211",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-14","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  311",",,0","  150",",,0",,,,,,,,,"  278",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-15","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  311",",,0","  161",",,0",,,,,,,,,"  189",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-16","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  267",",,0","  144",",,0",,,,,,,,,"  206",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-17","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  261",",,0","  144",",,0",,,,,,,,,"  178",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-18","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  294",",,0","  150",",,0",,,,,,,,,"  211",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-19","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  306",",,0","  139",",,0",,,,,,,,,"  239",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-20","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  322",",,0","  139",",,0",,,,,,,,,"  239",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-21","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  339",",,0","  189",",,0",,,,,,,,,"  239",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-22","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  306",",,0","  183",",,0",,,,,,,,,"  233",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-23","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  306",",,0","  183",",,0",,,,,,,,,"  233",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-24","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  306",",,0","  206",",,0",,,,,,,,,"  261",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-25","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  333",",,0","  194",",,0",,,,,,,,,"  267",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-26","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  339",",,0","  178",",,0",,,,,,,,,"  267",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-27","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    5",",,0","    0","P,,0","    0","P,,0","  317",",,0","  167",",,0",,,,,,,,,"  228",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-28","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  300",",,0","  167",",,0",,,,,,,,,"  256",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-29","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    5",",,0","    0","P,,0","    0","P,,0","  339",",,0","  167",",,0",,,,,,,,,"  283",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-30","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  333",",,0","  211",",,0",,,,,,,,,"  244",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-07-31","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  339",",,0","  183",",,0",,,,,,,,,"  244",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-08-01","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  333",",,0","  167",",,0",,,,,,,,,"  211",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-08-02","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  322",",,0","  178",",,0",,,,,,,,,"  283",",I,0",,,,,,,,,,,,,,,,
"USC00044412","1996-08-03","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  261",",I,0","  222",",,0",,,,,,,,,"  233",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-08-04","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  244",",,0","  128",",,0",,,,,,,,,"  250",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-08-05","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  244",",,0","  111",",,0",,,,,,,,,"  172",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-08-06","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  244",",,0","  100",",,0",,,,,,,,,"  150",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-08-07","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  317",",,0","  128",",,0",,,,,,,,,"  172",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-08-08","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  350",",,0","  167",",,0",,,,,,,,,"  211",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-08-09","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  333",",,0","  167",",,0",,,,,,,,,"  278",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-08-10","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  344",",,0","  172",",,0",,,,,,,,,"  217",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-08-11","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  333",",,0","  183",",,0",,,,,,,,,"  178",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-08-12","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  356",",,0","  178",",,0",,,,,,,,,"  256",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-08-13","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  356",",,0","  172",",,0",,,,,,,,,"  278",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-08-14","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  328",",,0","  200",",,0",,,,,,,,,"  217",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-08-15","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  311",",,0","  194",",,0",,,,,,,,,"  228",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-08-16","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  294",",,0","  172",",,0",,,,,,,,,"  228",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-08-17","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  294",",,0","  172",",,0",,,,,,,,,"  250",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-08-18","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  294",",,0","  133",",,0",,,,,,,,,"  256",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-08-19","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  283",",,0","  139",",,0",,,,,,,,,"  167",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-08-20","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  300",",,0","  239",",I,0",,,,,,,,,"  206",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-08-21","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  311",",,0","  139",",,0",,,,,,,,,"  189",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-08-22","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  333",",,0","  167",",,0",,,,,,,,,"  272",",,0",,,"    1",",,0",,,,,,,,,,,,
"USC00044412","1996-08-23","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  333",",,0","  161",",,0",,,,,,,,,"  217",",,0",,,"    1",",,0",,,,,,,,,,,,
"USC00044412","1996-08-24","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    3",",,0","    0","P,,0","    0","P,,0","  344",",,0","  161",",,0",,,,,,,,,"  256",",,0",,,"    1",",,0",,,,,,,,,,,,
"USC00044412","1996-08-25","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  344",",,0","  161",",,0",,,,,,,,,"  206",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-08-26","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  317",",,0","  150",",,0",,,,,,,,,"  233",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-08-27","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  317",",,0","  156",",,0",,,,,,,,,"  222",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-08-28","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  328",",,0","  167",",,0",,,,,,,,,"  267",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-08-29","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  339",",,0","  189",",,0",,,,,,,,,"  233",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-08-30","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  328",",,0","  183",",,0",,,,,,,,,"  261",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-08-31","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  311",",,0","  189",",,0",,,,,,,,,"  267",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-09-01","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  311",",,0","  183",",,0",,,,,,,,,"  217",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-09-02","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  311",",,0","  172",",,0",,,,,,,,,"  222",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-09-03","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  294",",,0","  133",",,0",,,,,,,,,"  222",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-09-04","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  294",",,0","  133",",,0",,,,,,,,,"  239",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-09-05","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  267",",,0","  144",",,0",,,,,,,,,"  211",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-09-06","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  283",",,0","  139",",,0",,,,,,,,,"  228",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-09-07","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  283",",,0","  144",",,0",,,,,,,,,"  228",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-09-08","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  289",",,0","  144",",,0",,,,,,,,,"  172",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-09-09","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  294",",,0","  133",",,0",,,,,,,,,"  222",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-09-10","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  300",",,0","  128",",,0",,,,,,,,,"  200",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-09-11","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  278",",,0","  122",",,0",,,,,,,,,"  150",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-09-12","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  250",",,0","   83",",,0",,,,,,,,,"  189",",I,0",,,,,,,,,,,,,,,,
"USC00044412","1996-09-13","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  172",",I,0","   78",",,0",,,,,,,,,"  100",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-09-14","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  194",",,0","   78",",,0",,,,,,,,,"   89",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-09-15","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  222",",,0","   94",",,0",,,,,,,,,"  111",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-09-16","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0",,,,,,,,,,,,,"  100",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-09-17","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1996-09-18","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  244",",,0","  111",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1996-09-19","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  267",",,0","  100",",,0",,,,,,,,,"  172",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-09-20","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  278",",,0","  111",",,0",,,,,,,,,"  117",",I,0",,,,,,,,,,,,,,,,
"USC00044412","1996-09-21","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  278",",,0","  128",",I,0",,,,,,,,,"  233",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-09-22","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  228",",,0","   78",",,0",,,,,,,,,"  167",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-09-23","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  261",",,0","   78",",,0",,,,,,,,,"  156",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-09-24","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  261",",,0","   83",",,0",,,,,,,,,"  200",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-09-25","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  256",",,0","  111",",,0",,,,,,,,,"  178",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-09-26","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  194",",,0","   89",",,0",,,,,,,,,"  111",",I,0",,,,,,,,,,,,,,,,
"USC00044412","1996-09-27","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  267",",,0","  128",",I,0",,,,,,,,,"  200",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-09-28","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  278",",,0","   89",",,0",,,,,,,,,"  222",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-09-29","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  294",",,0","   94",",,0",,,,,,,,,"  228",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-09-30","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  267",",,0","  133",",,0",,,,,,,,,"  183",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-10-01","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  217",",,0","   83",",,0",,,,,,,,,"  156",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-10-02","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  222",",,0","   83",",,0",,,,,,,,,"  106",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-10-03","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  283",",,0","  106",",,0",,,,,,,,,"  128",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-10-04","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  294",",,0","  106",",,0",,,,,,,,,"  189",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-10-05","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  294",",,0","  106",",,0",,,,,,,,,"  228",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-10-06","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  311",",,0","  128",",,0",,,,,,,,,"  228",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-10-07","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  311",",,0","  128",",,0",,,,,,,,,"  172",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-10-08","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  322",",,0","  117",",,0",,,,,,,,,"  194",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-10-09","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  306",",,0","  161",",,0",,,,,,,,,"  167",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-10-10","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  283",",,0","  161",",,0",,,,,,,,,"  183",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-10-11","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  256",",,0","   83",",,0",,,,,,,,,"  194",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-10-12","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  272",",,0","  133",",,0",,,,,,,,,"  228",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-10-13","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  250",",,0","   83",",,0",,,,,,,,,"  178",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-10-14","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  261",",,0","  133",",,0",,,,,,,,,"  161",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-10-15","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  250",",,0","  122",",,0",,,,,,,,,"  144",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-10-16","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  206",",,0","  100",",,0",,,,,,,,,"  139",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-10-17","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  228",",,0","   94",",,0",,,,,,,,,"  122",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-10-18","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  233",",,0","   67",",,0",,,,,,,,,"  139",",I,0",,,,,,,,,,,,,,,,
"USC00044412","1996-10-19","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  106",",I,0","   50",",,0",,,,,,,,,"   50",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-10-20","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  150",",,0","   39",",,0",,,,,,,,,"   50",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-10-21","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0",,,,,,,,,,,,,"   61",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-10-22","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  178",",,0","    6",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","1996-10-23","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  183",",,0","   28",",,0",,,,,,,,,"   67",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-10-24","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","  172",",,0","   61",",,0",,,,,,,,,"   72",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-10-25","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","   10",",,0","    0","P,,0","    0","P,,0","  117",",,0","    0",",,0",,,,,,,,,"   72",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-10-26","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","   43",",,0","    0","P,,0","    0","P,,0","  122",",,0","   17",",I,0",,,,,,,,,"   -6",",I,0",,,,,,,,,,,,,,,,
"USC00044412","1996-10-27","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","   94",",,0","  -17",",,0",,,,,,,,,"   67",",,0",,,,,,,,,,,,,,,,
"USC00044412","1996-10-28","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0","P,,0","    0","P,,0","    0","P,,0","   83",",,0","   22",",,0",,,,,,,,,"   67",",,0",,,,,,,,,,,,,,,,
